Id,Label,,
5615,Neoclassicism,,
5616,Neoclassicism,,
5617,Impressionism,,
5618,Realism,,
5619,Neo-Pop Art,,
5620,Symbolism,,
5621,Neoclassicism,,
5622,Mannerism (Late Renaissance),,
5623,Northern Renaissance,,
5624,Rococo,,
5625,Dada,,
5626,Art Brut,,
5627,Tenebrism,,
5628,Romanticism,,
5629,Neoclassicism,,
5630,High Renaissance,,
5631,Pop Art,,
5632,Realism,,
5633,Mannerism (Late Renaissance),,
5634,Neo-Pop Art,,
5635,Symbolism,,
5636,Mannerism (Late Renaissance),,
5637,Art Nouveau (Modern),,
5638,Cubism,,
5639,Art Informel,,
5640,Romanticism,,
5641,Baroque,,
5642,Art Deco,,
5643,Mannerism (Late Renaissance),,
5644,Rococo,,
5645,Northern Renaissance,,
5646,Symbolism,,
5647,Neo-Pop Art,,
5648,Northern Renaissance,,
5649,Academicism,,
5650,Symbolism,,
5651,High Renaissance,,
5652,Classicism,,
5653,Baroque,,
5654,High Renaissance,,
5655,Symbolism,,
5656,Maximalism,,
5657,Tachisme,,
5658,Neoclassicism,,
5659,Mannerism (Late Renaissance),,
5660,Rococo,,
5661,Northern Renaissance,,
5662,Rococo,,
5663,Tenebrism,,
5664,Northern Renaissance,,
5665,Maximalism,,
5666,Symbolism,,
5667,Northern Renaissance,,
5668,Northern Renaissance,,
5669,Mannerism (Late Renaissance),,
5670,Neoclassicism,,
5671,Tubism,,
5672,Romanticism,,
5673,Maximalism,,
5674,Symbolism,,
5675,Maximalism,,
5676,Ukiyo-e,,
5677,Early Renaissance,,
5678,Romanticism,,
5679,Northern Renaissance,,
5680,Tenebrism,,
5681,Baroque,,
5682,Maximalism,,
5683,Baroque,,
5684,Symbolism,,
5685,Romanticism,,
5686,Northern Renaissance,,
5687,Mannerism (Late Renaissance),,
5688,Romanticism,,
5689,Mannerism (Late Renaissance),,
5690,Baroque,,
5691,Symbolism,,
5692,Maximalism,,
5693,Abstract Expressionism,,
5694,NaÌøve Art (Primitivism),,
5695,Maximalism,,
5696,Surrealism,,
5697,Early Renaissance,,
5698,Romanticism,,
5699,Northern Renaissance,,
5700,High Renaissance,,
5701,Baroque,,
5702,Maximalism,,
5703,Proto Renaissance,,
5704,Symbolism,,
5705,Neoclassicism,,
5706,Rococo,,
5707,Rococo,,
5708,Maximalism,,
5709,Tenebrism,,
5710,Mannerism (Late Renaissance),,
5711,Color Field Painting,,
5712,Maximalism,,
5713,Maximalism,,
5714,Rococo,,
5715,High Renaissance,,
5716,Symbolism,,
5717,Surrealism,,
5718,Neoclassicism,,
5719,Maximalism,,
5720,Precisionism,,
5721,Byzantine,,
5722,Classicism,,
5723,Symbolism,,
5724,Rococo,,
5725,Mannerism (Late Renaissance),,
5726,Art Deco,,
5727,Proto Renaissance,,
5728,Impressionism,,
5729,Maximalism,,
5730,Surrealism,,
5731,Maximalism,,
5732,Rococo,,
5733,Mannerism (Late Renaissance),,
5734,Northern Renaissance,,
5735,Proto Renaissance,,
5736,Neoclassicism,,
5737,Romanticism,,
5738,Maximalism,,
5739,Mannerism (Late Renaissance),,
5740,Baroque,,
5741,Symbolism,,
5742,Precisionism,,
5743,Mannerism (Late Renaissance),,
5744,Pop Art,,
5745,Proto Renaissance,,
5746,Precisionism,,
5747,Maximalism,,
5748,Surrealism,,
5749,Mannerism (Late Renaissance),,
5750,Maximalism,,
5751,Baroque,,
5752,Academicism,,
5753,Northern Renaissance,,
5754,Maximalism,,
5755,Proto Renaissance,,
5756,Surrealism,,
5757,Symbolism,,
5758,Neo-Romanticism,,
5759,Romanticism,,
5760,Proto Renaissance,,
5761,Art Nouveau (Modern),,
5762,Mannerism (Late Renaissance),,
5763,Surrealism,,
5764,Maximalism,,
5765,Early Renaissance,,
5766,New European Painting,,
5767,Maximalism,,
5768,NaÌøve Art (Primitivism),,
5769,Post-Impressionism,,
5770,Proto Renaissance,,
5771,Northern Renaissance,,
5772,Symbolism,,
5773,Surrealism,,
5774,Maximalism,,
5775,Contemporary Realism,,
5776,Impressionism,,
5777,Proto Renaissance,,
5778,Impressionism,,
5779,Mannerism (Late Renaissance),,
5780,Maximalism,,
5781,Surrealism,,
5782,Surrealism,,
5783,Pop Art,,
5784,Impressionism,,
5785,Expressionism,,
5786,Maximalism,,
5787,Expressionism,,
5788,Realism,,
5789,Proto Renaissance,,
5790,Fantastic Realism,,
5791,Maximalism,,
5792,Impressionism,,
5793,Cloisonnism,,
5794,Proto Renaissance,,
5795,Realism,,
5796,Maximalism,,
5797,Early Renaissance,,
5798,Proto Renaissance,,
5799,Symbolism,,
5800,Impressionism,,
5801,Impressionism,,
5802,Maximalism,,
5803,Impressionism,,
5804,Impressionism,,
5805,Maximalism,,
5806,Proto Renaissance,,
5807,NaÌøve Art (Primitivism),,
5808,Realism,,
5809,Art Nouveau (Modern),,
5810,NaÌøve Art (Primitivism),,
5811,Realism,,
5812,Impressionism,,
5813,Realism,,
5814,Maximalism,,
5815,Post-Impressionism,,
5816,Post-Impressionism,,
5817,Realism,,
5818,Post-Impressionism,,
5819,Baroque,,
5820,Realism,,
5821,Surrealism,,
5822,Surrealism,,
5823,Symbolism,,
5824,Realism,,
5825,Post-Impressionism,,
5826,Realism,,
5827,Post-Impressionism,,
5828,Impressionism,,
5829,Realism,,
5830,Shin-hanga,,
5831,Post-Impressionism,,
5832,Impressionism,,
5833,Lyrical Abstraction,,
5834,Post-Impressionism,,
5835,Realism,,
5836,Precisionism,,
5837,Art Nouveau (Modern),,
5838,Lyrical Abstraction,,
5839,Magic Realism,,
5840,Realism,,
5841,Realism,,
5842,Impressionism,,
5843,Neo-Romanticism,,
5844,Impressionism,,
5845,Abstract Expressionism,,
5846,Impressionism,,
5847,Art Nouveau (Modern),,
5848,Realism,,
5849,Impressionism,,
5850,Symbolism,,
5851,Lyrical Abstraction,,
5852,Expressionism,,
5853,Divisionism,,
5854,Post-Impressionism,,
5855,Symbolism,,
5856,Color Field Painting,,
5857,Realism,,
5858,Post-Impressionism,,
5859,Abstract Expressionism,,
5860,Impressionism,,
5861,Romanticism,,
5862,Romanticism,,
5863,Post-Impressionism,,
5864,Realism,,
5865,Impressionism,,
5866,Luminism,,
5867,Ukiyo-e,,
5868,Academicism,,
5869,Post-Impressionism,,
5870,Pointillism,,
5871,Art Nouveau (Modern),,
5872,Magic Realism,,
5873,Impressionism,,
5874,Impressionism,,
5875,Academicism,,
5876,Realism,,
5877,Abstract Art,,
5878,Romanticism,,
5879,Color Field Painting,,
5880,Impressionism,,
5881,Impressionism,,
5882,Expressionism,,
5883,Impressionism,,
5884,Realism,,
5885,Realism,,
5886,Impressionism,,
5887,Surrealism,,
5888,Realism,,
5889,Regionalism,,
5890,Expressionism,,
5891,Impressionism,,
5892,Impressionism,,
5893,Realism,,
5894,Realism,,
5895,Orientalism,,
5896,Art Nouveau (Modern),,
5897,Hyper-Realism,,
5898,Impressionism,,
5899,International Gothic,,
5900,Realism,,
5901,Impressionism,,
5902,Post-Impressionism,,
5903,Precisionism,,
5904,Mannerism (Late Renaissance),,
5905,Realism,,
5906,Realism,,
5907,Symbolism,,
5908,Expressionism,,
5909,Post-Impressionism,,
5910,Realism,,
5911,Art Nouveau (Modern),,
5912,Impressionism,,
5913,Realism,,
5914,Impressionism,,
5915,Impressionism,,
5916,Realism,,
5917,Realism,,
5918,Early Renaissance,,
5919,Neo-baroque,,
5920,Realism,,
5921,Post-Impressionism,,
5922,Luminism,,
5923,Impressionism,,
5924,Tachisme,,
5925,Post-Impressionism,,
5926,Expressionism,,
5927,Neoclassicism,,
5928,Realism,,
5929,Abstract Expressionism,,
5930,Post-Impressionism,,
5931,Realism,,
5932,Impressionism,,
5933,Realism,,
5934,Impressionism,,
5935,Color Field Painting,,
5936,Art Brut,,
5937,Impressionism,,
5938,Art Nouveau (Modern),,
5939,Ink and wash painting,,
5940,Post-Impressionism,,
5941,Lyrical Abstraction,,
5942,Neo-Romanticism,,
5943,Impressionism,,
5944,Art Brut,,
5945,NaÌøve Art (Primitivism),,
5946,Realism,,
5947,Realism,,
5948,Orientalism,,
5949,Romanticism,,
5950,Minimalism,,
5951,Impressionism,,
5952,Surrealism,,
5953,Impressionism,,
5954,Romanticism,,
5955,Cubism,,
5956,NaÌøve Art (Primitivism),,
5957,Color Field Painting,,
5958,Post-Impressionism,,
5959,Romanticism,,
5960,Abstract Expressionism,,
5961,Orientalism,,
5962,Color Field Painting,,
5963,Orientalism,,
5964,Lyrical Abstraction,,
5965,Symbolism,,
5966,Contemporary Realism,,
5967,Symbolism,,
5968,Art Nouveau (Modern),,
5969,Surrealism,,
5970,Impressionism,,
5971,Lyrical Abstraction,,
5972,Impressionism,,
5973,Symbolism,,
5974,Symbolism,,
5975,Orientalism,,
5976,Expressionism,,
5977,Realism,,
5978,Abstract Expressionism,,
5979,Lyrical Abstraction,,
5980,Orientalism,,
5981,Impressionism,,
5982,Romanticism,,
5983,Art Informel,,
5984,Ukiyo-e,,
5985,Metaphysical art,,
5986,Impressionism,,
5987,Abstract Expressionism,,
5988,Shin-hanga,,
5989,Symbolism,,
5990,Post-Impressionism,,
5991,Symbolism,,
5992,Art Nouveau (Modern),,
5993,Abstract Expressionism,,
5994,P&D (Pattern and Decoration),,
5995,Lyrical Abstraction,,
5996,Abstract Expressionism,,
5997,Orientalism,,
5998,Baroque,,
5999,Realism,,
6000,Impressionism,,
6001,Minimalism,,
6002,Romanticism,,
6003,Symbolism,,
6004,Impressionism,,
6005,Symbolism,,
6006,Abstract Expressionism,,
6007,Orientalism,,
6008,Fauvism,,
6009,Mannerism (Late Renaissance),,
6010,Orientalism,,
6011,Ink and wash painting,,
6012,Symbolism,,
6013,Nouveau RÌ©alisme,,
6014,Expressionism,,
6015,Post-Impressionism,,
6016,Neoclassicism,,
6017,Op Art,,
6018,Art Nouveau (Modern),,
6019,Impressionism,,
6020,Impressionism,,
6021,Fantastic Realism,,
6022,Art Nouveau (Modern),,
6023,Symbolism,,
6024,Socialist Realism,,
6025,Surrealism,,
6026,Art Nouveau (Modern),,
6027,Symbolism,,
6028,Expressionism,,
6029,Neoclassicism,,
6030,Cubism,,
6031,Romanticism,,
6032,Impressionism,,
6033,Early Renaissance,,
6034,Symbolism,,
6035,Orientalism,,
6036,Impressionism,,
6037,Realism,,
6038,Expressionism,,
6039,Expressionism,,
6040,Tachisme,,
6041,Romanticism,,
6042,Post-Impressionism,,
6043,Symbolism,,
6044,Romanticism,,
6045,Academicism,,
6046,Hard Edge Painting,,
6047,Impressionism,,
6048,Symbolism,,
6049,Realism,,
6050,Symbolism,,
6051,Art Nouveau (Modern),,
6052,Expressionism,,
6053,Baroque,,
6054,Post-Impressionism,,
6055,Art Nouveau (Modern),,
6056,Expressionism,,
6057,Art Nouveau (Modern),,
6058,Constructivism,,
6059,Symbolism,,
6060,Symbolism,,
6061,Neoclassicism,,
6062,Rococo,,
6063,Op Art,,
6064,Cubism,,
6065,Post-Impressionism,,
6066,Color Field Painting,,
6067,Metaphysical art,,
6068,Art Nouveau (Modern),,
6069,Orientalism,,
6070,NaÌøve Art (Primitivism),,
6071,Realism,,
6072,Op Art,,
6073,Expressionism,,
6074,Baroque,,
6075,Expressionism,,
6076,Baroque,,
6077,Conceptual Art,,
6078,Post-Impressionism,,
6079,Neoclassicism,,
6080,Symbolism,,
6081,Rococo,,
6082,Romanticism,,
6083,Kinetic Art,,
6084,Tenebrism,,
6085,Metaphysical art,,
6086,Orientalism,,
6087,Futurism,,
6088,High Renaissance,,
6089,Symbolism,,
6090,Romanticism,,
6091,Baroque,,
6092,Expressionism,,
6093,Surrealism,,
6094,Post-Impressionism,,
6095,Byzantine,,
6096,Color Field Painting,,
6097,Fauvism,,
6098,Rococo,,
6099,Neoclassicism,,
6100,Symbolism,,
6101,Abstract Art,,
6102,Expressionism,,
6103,Symbolism,,
6104,Post-Impressionism,,
6105,Expressionism,,
6106,Orientalism,,
6107,Rococo,,
6108,High Renaissance,,
6109,Impressionism,,
6110,Realism,,
6111,Constructivism,,
6112,Neoclassicism,,
6113,Symbolism,,
6114,Early Renaissance,,
6115,Expressionism,,
6116,Byzantine,,
6117,Neoclassicism,,
6118,Symbolism,,
6119,Shin-hanga,,
6120,Neoplasticism,,
6121,Op Art,,
6122,Expressionism,,
6123,Surrealism,,
6124,Surrealism,,
6125,Impressionism,,
6126,Romanticism,,
6127,Art Nouveau (Modern),,
6128,Baroque,,
6129,Art Nouveau (Modern),,
6130,Neoclassicism,,
6131,Neo-Byzantine,,
6132,Byzantine,,
6133,Neoclassicism,,
6134,Neoclassicism,,
6135,Minimalism,,
6136,Lyrical Abstraction,,
6137,Art Informel,,
6138,High Renaissance,,
6139,Symbolism,,
6140,Romanticism,,
6141,Baroque,,
6142,High Renaissance,,
6143,Neoclassicism,,
6144,Art Informel,,
6145,Baroque,,
6146,Neoclassicism,,
6147,Pop Art,,
6148,Conceptual Art,,
6149,Minimalism,,
6150,Cubism,,
6151,NaÌøve Art (Primitivism),,
6152,Abstract Art,,
6153,Post-Impressionism,,
6154,Concretism,,
6155,Impressionism,,
6156,Symbolism,,
6157,Baroque,,
6158,Art Nouveau (Modern),,
6159,Romanticism,,
6160,Lyrical Abstraction,,
6161,Post-Impressionism,,
6162,Art Informel,,
6163,Northern Renaissance,,
6164,Symbolism,,
6165,Neoclassicism,,
6166,Pop Art,,
6167,Neoclassicism,,
6168,Fantastic Realism,,
6169,Pop Art,,
6170,Pop Art,,
6171,Impressionism,,
6172,Realism,,
6173,Neo-Minimalism,,
6174,Rococo,,
6175,Expressionism,,
6176,Abstract Art,,
6177,Realism,,
6178,Neoclassicism,,
6179,Art Nouveau (Modern),,
6180,Symbolism,,
6181,Romanticism,,
6182,Impressionism,,
6183,Early Renaissance,,
6184,Art Informel,,
6185,Neoclassicism,,
6186,Surrealism,,
6187,Baroque,,
6188,Post-Impressionism,,
6189,Realism,,
6190,Impressionism,,
6191,Abstract Art,,
6192,Neo-Minimalism,,
6193,Academicism,,
6194,Mannerism (Late Renaissance),,
6195,Constructivism,,
6196,Symbolism,,
6197,Neoclassicism,,
6198,Ilkhanid,,
6199,Abstract Expressionism,,
6200,Northern Renaissance,,
6201,Hyper-Realism,,
6202,Expressionism,,
6203,Ilkhanid,,
6204,Neoclassicism,,
6205,Art Deco,,
6206,Surrealism,,
6207,Magic Realism,,
6208,Neoclassicism,,
6209,Abstract Expressionism,,
6210,Northern Renaissance,,
6211,Impressionism,,
6212,Impressionism,,
6213,Surrealism,,
6214,NaÌøve Art (Primitivism),,
6215,Northern Renaissance,,
6216,Expressionism,,
6217,Symbolism,,
6218,Neoclassicism,,
6219,Verism,,
6220,Symbolism,,
6221,Realism,,
6222,Abstract Art,,
6223,Pop Art,,
6224,Rococo,,
6225,Impressionism,,
6226,Post-Impressionism,,
6227,Impressionism,,
6228,Post-Impressionism,,
6229,Surrealism,,
6230,Baroque,,
6231,Symbolism,,
6232,Symbolism,,
6233,Expressionism,,
6234,Expressionism,,
6235,Metaphysical art,,
6236,Impressionism,,
6237,Symbolism,,
6238,Mannerism (Late Renaissance),,
6239,Symbolism,,
6240,Impressionism,,
6241,Post-Impressionism,,
6242,Surrealism,,
6243,Art Nouveau (Modern),,
6244,Impressionism,,
6245,Baroque,,
6246,Social Realism,,
6247,High Renaissance,,
6248,Romanticism,,
6249,Symbolism,,
6250,Symbolism,,
6251,Expressionism,,
6252,Art Informel,,
6253,Post-Impressionism,,
6254,Post-Impressionism,,
6255,Romanticism,,
6256,Synthetic Cubism,,
6257,Impressionism,,
6258,Post-Impressionism,,
6259,Realism,,
6260,Color Field Painting,,
6261,Impressionism,,
6262,Expressionism,,
6263,Constructivism,,
6264,Romanticism,,
6265,Futurism,,
6266,Realism,,
6267,Expressionism,,
6268,Art Nouveau (Modern),,
6269,Realism,,
6270,Expressionism,,
6271,Impressionism,,
6272,Cloisonnism,,
6273,Romanticism,,
6274,Tubism,,
6275,Post-Impressionism,,
6276,Color Field Painting,,
6277,Realism,,
6278,Art Nouveau (Modern),,
6279,Impressionism,,
6280,Fantastic Realism,,
6281,Cubism,,
6282,Orientalism,,
6283,Cubism,,
6284,Realism,,
6285,Realism,,
6286,Cubism,,
6287,Romanticism,,
6288,Impressionism,,
6289,Expressionism,,
6290,Neoclassicism,,
6291,Neo-Pop Art,,
6292,Romanticism,,
6293,Post-Impressionism,,
6294,Northern Renaissance,,
6295,Symbolism,,
6296,Impressionism,,
6297,Surrealism,,
6298,Orientalism,,
6299,Realism,,
6300,Tonalism,,
6301,Post-Impressionism,,
6302,Realism,,
6303,Surrealism,,
6304,NaÌøve Art (Primitivism),,
6305,Expressionism,,
6306,Realism,,
6307,Impressionism,,
6308,Post-Impressionism,,
6309,Academicism,,
6310,Rococo,,
6311,Romanticism,,
6312,Northern Renaissance,,
6313,Social Realism,,
6314,NaÌøve Art (Primitivism),,
6315,Action painting,,
6316,Orientalism,,
6317,Pointillism,,
6318,Realism,,
6319,Impressionism,,
6320,Symbolism,,
6321,Expressionism,,
6322,Surrealism,,
6323,Romanticism,,
6324,Expressionism,,
6325,Expressionism,,
6326,Impressionism,,
6327,Surrealism,,
6328,Orientalism,,
6329,Ukiyo-e,,
6330,Surrealism,,
6331,Realism,,
6332,Impressionism,,
6333,Symbolism,,
6334,Social Realism,,
6335,Surrealism,,
6336,Realism,,
6337,Realism,,
6338,Tonalism,,
6339,Surrealism,,
6340,Impressionism,,
6341,Surrealism,,
6342,Expressionism,,
6343,Art Nouveau (Modern),,
6344,Realism,,
6345,Realism,,
6346,Realism,,
6347,Surrealism,,
6348,Abstract Expressionism,,
6349,Orientalism,,
6350,Naturalism,,
6351,Realism,,
6352,Realism,,
6353,Impressionism,,
6354,Realism,,
6355,Rococo,,
6356,High Renaissance,,
6357,SÅçsaku hanga,,
6358,Surrealism,,
6359,Realism,,
6360,Rococo,,
6361,Realism,,
6362,Realism,,
6363,Realism,,
6364,Color Field Painting,,
6365,Abstract Art,,
6366,Northern Renaissance,,
6367,Symbolism,,
6368,Futurism,,
6369,Realism,,
6370,Realism,,
6371,Impressionism,,
6372,Abstract Art,,
6373,Impressionism,,
6374,Lyrical Abstraction,,
6375,Art Deco,,
6376,Baroque,,
6377,Op Art,,
6378,Realism,,
6379,Futurism,,
6380,Impressionism,,
6381,Neo-Expressionism,,
6382,Conceptual Art,,
6383,Pop Art,,
6384,Expressionism,,
6385,High Renaissance,,
6386,Baroque,,
6387,Magic Realism,,
6388,Impressionism,,
6389,Realism,,
6390,Op Art,,
6391,Realism,,
6392,Surrealism,,
6393,Post-Impressionism,,
6394,NaÌøve Art (Primitivism),,
6395,Impressionism,,
6396,Romanticism,,
6397,Fauvism,,
6398,Expressionism,,
6399,Romanticism,,
6400,Tonalism,,
6401,Op Art,,
6402,Impressionism,,
6403,Northern Renaissance,,
6404,Post-Impressionism,,
6405,Impressionism,,
6406,Realism,,
6407,Art Nouveau (Modern),,
6408,Realism,,
6409,Regionalism,,
6410,Abstract Art,,
6411,Romanticism,,
6412,Orientalism,,
6413,Post-Impressionism,,
6414,Impressionism,,
6415,Symbolism,,
6416,Northern Renaissance,,
6417,Realism,,
6418,Impressionism,,
6419,Conceptual Art,,
6420,Baroque,,
6421,Abstract Art,,
6422,Pop Art,,
6423,Symbolism,,
6424,Post-Impressionism,,
6425,Romanticism,,
6426,Orientalism,,
6427,Symbolism,,
6428,Impressionism,,
6429,Northern Renaissance,,
6430,Impressionism,,
6431,Romanticism,,
6432,Cubism,,
6433,Romanticism,,
6434,Biedermeier,,
6435,Conceptual Art,,
6436,Magic Realism,,
6437,Art Nouveau (Modern),,
6438,Expressionism,,
6439,Impressionism,,
6440,Impressionism,,
6441,Biedermeier,,
6442,Northern Renaissance,,
6443,Expressionism,,
6444,Post-Impressionism,,
6445,Art Nouveau (Modern),,
6446,NaÌøve Art (Primitivism),,
6447,Surrealism,,
6448,Impressionism,,
6449,Impressionism,,
6450,Realism,,
6451,Realism,,
6452,Expressionism,,
6453,Impressionism,,
6454,Romanticism,,
6455,Art Informel,,
6456,Realism,,
6457,Surrealism,,
6458,Surrealism,,
6459,NaÌøve Art (Primitivism),,
6460,Baroque,,
6461,Proto Renaissance,,
6462,Pop Art,,
6463,Pop Art,,
6464,Romanticism,,
6465,Biedermeier,,
6466,Realism,,
6467,Abstract Art,,
6468,Realism,,
6469,Realism,,
6470,Expressionism,,
6471,Feminist Art,,
6472,Expressionism,,
6473,Realism,,
6474,Art Informel,,
6475,Early Renaissance,,
6476,Surrealism,,
6477,Impressionism,,
6478,Romanticism,,
6479,Orientalism,,
6480,Romanticism,,
6481,Impressionism,,
6482,Proto Renaissance,,
6483,Pop Art,,
6484,Art Nouveau (Modern),,
6485,Realism,,
6486,Realism,,
6487,Art Nouveau (Modern),,
6488,Art Nouveau (Modern),,
6489,Lowbrow Art,,
6490,Expressionism,,
6491,Feminist Art,,
6492,Surrealism,,
6493,Impressionism,,
6494,Art Informel,,
6495,Expressionism,,
6496,Post-Impressionism,,
6497,Impressionism,,
6498,Cubism,,
6499,Romanticism,,
6500,Baroque,,
6501,Minimalism,,
6502,Realism,,
6503,SÅçsaku hanga,,
6504,Art Nouveau (Modern),,
6505,Romanticism,,
6506,Neoclassicism,,
6507,Post-Impressionism,,
6508,Abstract Expressionism,,
6509,Surrealism,,
6510,Impressionism,,
6511,Lyrical Abstraction,,
6512,Expressionism,,
6513,Fauvism,,
6514,Expressionism,,
6515,Neoclassicism,,
6516,Surrealism,,
6517,Minimalism,,
6518,Expressionism,,
6519,Neoclassicism,,
6520,Cubism,,
6521,Constructivism,,
6522,Surrealism,,
6523,Art Nouveau (Modern),,
6524,Regionalism,,
6525,Conceptual Art,,
6526,Realism,,
6527,Fauvism,,
6528,Realism,,
